Groups,Keyword,Intent,Volume,Keyword Difficulty,CPC (USD),SERP Features
"2018,hinestroza,intelectual,propiedad",hinestroza 2018 propiedad intelectual,,0,,0.00,
"historia,intelectual,propiedad",histori de la propiedad intelectual,,0,,0.00,
"d,historia,intelectual,ompi,propiedad",historia d la propiedad intelectual ompi,,0,,0.00,
"historia,intelectual,ley,propiedad",historia de la ley de propiedad intelectual,,0,,0.00,
"historia,intelectual,propiedad,shakespeare",historia de la propiedad intelectual de shakespeare,,0,,0.00,
"historia,intelectual,mexico,propiedad",historia de la propiedad intelectual en méxico,,0,,0.00,
"historia,intelectual,propiedad,resumen",historia de la propiedad intelectual resumen,,0,,0.00,
"historia,intelectual,propiedad,wikipedia",historia de la propiedad intelectual wikipedia,,0,,0.00,
"historia,intelectual,propiedad,sic",historia de la sic propiedad intelectual,,0,,0.00,
"derecho,historia,intelectual,propiedad",historia de los derechos de propiedad intelectual,,0,,0.00,
"historia,intelectual,propiedad",historia de propiedad intelectual,,0,,0.00,
"derecho,historia,intelectual,propiedad",historia del derecho de propiedad intelectual,,0,,0.00,
"historia,indicadores,intelectual,mundial,propiedad",historia del indicador mundial de propiedad intelectual,,0,,0.00,
"historia,intelectual,propiedad,violacion",historias de violacion a la propiedad intelectual,,0,,0.00,
"colombia,historia,intelectual,propiedad,violacion",historias de violacion a la propiedad intelectual en colombia,,0,,0.00,
"batalla,hotel,intelectual,juridica,pierde,propiedad",hotel pierde batalla juridica de propiedad intelectual,,0,,0.00,
"cibepyme,colombia,como,http,intelectual,minisite,propiedad,www",http www.cibepyme.com minisites colombia es propiedad-intelectual,,0,,0.00,
"https,intelectual,org,propiedad,wiki,wikipedia",https es.wikipedia.org wiki propiedad_intelectual,,0,,0.00,
"https,intelectual,propiedad",https propiedad intelectual,,0,,0.00,
"capacidad,co,edu,https,intelectual,investigacion,programa,propiedad,upb,www",https www.upb.edu.co es investigacion capacidades programa-propiedad-intelectual,,0,,0.00,
"armando,hugo,intelectual,propiedad,rodriguez,upb",hugo armando rodriguez propiedad intelectual upb,,0,,0.00,
"hurtado,intelectual,propiedad",hurto de propiedad intelectual,,0,,0.00,
"intelectual,propiedad,proteccion",i protección a la propiedad intelectual,,0,,0.00,
"ib,intelectual,propiedad",ib propiedad intelectual,,0,,0.00,
"icono,intelectual,png,propiedad",icono propiedad intelectual png,,0,,0.00,
"ideas,intelectual,prinsipal,propiedad",idea prinsipal de propiedad intelectual,,0,,0.00,
"ideas,intelectual,propiedad",ideas de el a propiedad intelectual,,0,,0.00,
"contenido,ideas,intelectual,propiedad",ideas para contenidos sobre propiedad intelectual,,0,,0.00,
"cannabis,contenido,ideas,intelectual,propiedad",ideas para contenidos sobre propiedad intelectual cannabis,,0,,0.00,
"idemnes,intelectual,propiedad",idemne propiedad intelectual,,0,,0.00,
"idemnizaciones,intelectual,propiedad",idemnizaciones por propiedad intelectual,,0,,0.00,
"fundamentos,identifica,intelectual,propiedad,proteccion",identifica los fundamentos de la protección a la propiedad intelectual,,0,,0.00,
"identificar,intelectual,propiedad",identificar propiedad intelectual,,0,,0.00,
"existen,identifique,intelectual,propiedad,proteccion,tipos",identifique los tipos de protección de propiedad intelectual que existen,,0,,0.00,
"iii,intelectual,produccion,propiedad,taller",iii taller de propiedad intelectual en producciones,,0,,0.00,
"imagen,intelectual,mundial,organizacion,propiedad",imagen de la organizacion mundial de propiedad intelectual,,0,,0.00,
"imagen,intelectual,propiedad,protegere",imagen el estado protegera la propiedad intelectual,,0,,0.00,
"imagen,intelectual,propiedad",imagen propiedad intelectual,,0,,0.00,
"animado,blanco,imagen,intelectual,negro,propiedad",imagen propiedad intelectual blanco y negro animada,,0,,0.00,
"animado,imagenes,intelectual,propiedad,proteccion",imagenes animadas de proteccion a la propiedad intelectual,,0,,0.00,
"autores,derecho,imagenes,intelectual,propiedad",imagenes de derechos de autor y propiedad intelectual,,0,,0.00,
"imagenes,informatica,intelectual,ley,propiedad",imagenes de leyes de la propiedad intelectual en informatica,,0,,0.00,
"derecho,imagenes,intelectual,propiedad",imagenes de los derechos de propiedad intelectual,,0,,0.00,
"imagenes,intelectual,patente,propiedad",imagenes de propiedad intelectual y patentes,,0,,0.00,
"imagenes,intelectual,libro,propiedad,software",imagenes de propiedad intelectual y software libre,,0,,0.00,
"imagenes,intelectual,libro,propiedad,sofware",imagenes de propiedad intelectual y sofware libre,,0,,0.00,
"dibujos,imagenes,intelectual,propiedad,proteccion",imagenes de proteccion de la propiedad intelectual para dibujar,,0,,0.00,
"imagenes,intelectual,propiedad,proteccion",imagenes de protección de propiedad intelectual,,0,,0.00,
"imagenes,intelectual,propiedad,robo",imagenes de robo de propiedad intelectual,,0,,0.00,
"imagenes,intelectual,propiedad",imagenes de una propiedad intelectual,,0,,0.00,
"imagenes,intelectual,propiedad,violacion",imagenes de violacion a la propiedad intelectual,,0,,0.00,
"delito,imagenes,intelectual,propiedad",imagenes delitos contra la propiedad intelectual,,0,,0.00,
"delito,imagenes,infomatica,intelectual,propiedad",imagenes delitos contra la propiedad intelectual delitos infomaticos,,0,,0.00,
"derecho,imagenes,intelectual,propiedad",imagenes derecho a la propiedad intelectual,,0,,0.00,
"autores,derecho,imagenes,infantil,intelectual,propiedad",imagenes infantiles del derecho de autor y propiedad intelectual,,0,,0.00,
"imagenes,intelectual,internet,propiedad",imagenes internet propiedad intelectual,,0,,0.00,
"imagenes,intelectual,propiedad",imagenes sobre la propiedad intelectual,,0,,0.00,
"desarrolo,impacto,intelectual,propiedad,tecnologicos",impacto de la propiedad intelectual en el desarrolo tecnologico,,0,,0.00,
"direccion,divisiones,impio,intelectual,propiedad,proteccion",impi direccion divisional de proteccion a la propiedad intelectual,,0,,0.00,
"implicaciones,intelectual,propiedad",implicaciones de la propiedad intelectual,,0,,0.00,
"educativa,implicaciones,instituciones,intelectual,propiedad",implicaciones de la propiedad intelectual en las instituciones educativas,,0,,0.00,
"educativa,implicaciones,instituciones,intelectual,propiedad",implicaciones de propiedad intelectual en las instituciones educativas,,0,,0.00,
"educativa,ensayo,implicaciones,instituciones,intelectual,propiedad",implicaciones de propiedad intelectual en las instituciones educativas ensayo,,0,,0.00,
"educativa,implicaciones,instituciones,intelectual,propiedad,udea",implicaciones de propiedad intelectual en las instituciones educativas udes,,0,,0.00,
"implicaciones,intelectual,organos,propiedad,vivo",implicaciones sobre la propiedad intelectual de organismos vivos,,0,,0.00,
"implicaciones,intelectual,propiedad,ser,social,vivo",implicaciones sociales de la propiedad intelectual sobre un ser vivo,,0,,0.00,
"educativa,implicaciones,instituciones,intelectual,propiedad",implicación de la propiedad intelectual en la institución educativa,,0,,0.00,
"impoetancia,intelectual,propiedad,proteccion",impoetancia de la proteccion de la propiedad intelectual,,0,,0.00,
"explotación,importancia,intelectual,propiedad,recursos",importancia de la explotación de recursos de propiedad intelectual,,0,,0.00,
"importancia,intelectual,investigacion,propiedad",importancia de la investigacion y la propiedad intelectual,,0,,0.00,
"importancia,intelectual,legislativo,propiedad",importancia de la legislación de propiedad intelectual,,0,,0.00,
"apple,importancia,intelectual,propiedad",importancia de la propiedad intelectual en apple,,0,,0.00,
"colomboa,importancia,intelectual,propiedad",importancia de la propiedad intelectual en colomboa,,0,,0.00,
"academico,ambito,importancia,intelectual,propiedad",importancia de la propiedad intelectual en el ambito academico,,0,,0.00,
"comercial,importancia,intelectual,internacional,propiedad",importancia de la propiedad intelectual en el comercio internacional,,0,,0.00,
"importancia,intelectual,mundo,propiedad",importancia de la propiedad intelectual en el mundo,,0,,0.00,
"importancia,intelectual,propiedad,salud,software",importancia de la propiedad intelectual en el software en salud,,0,,0.00,
"educativa,importancia,instituciones,intelectual,propiedad",importancia de la propiedad intelectual en las instituciones educativas,,0,,0.00,
"importancia,intelectual,propiedad,universidad",importancia de la propiedad intelectual en las universidades,,0,,0.00,
"importancia,intelectual,internacionales,negocio,propiedad",importancia de la propiedad intelectual en los negocios internacionales,,0,,0.00,
"importancia,intelectual,mercosur,propiedad",importancia de la propiedad intelectual en mercosur,,0,,0.00,
"importancia,intelectual,mexico,propiedad",importancia de la propiedad intelectual en mexico,,0,,0.00,
"gerencia,importancia,informacion,intelectual,propiedad,sistema",importancia de la propiedad intelectual en sistemas de informacion gerencial,,0,,0.00,
"empresa,importancia,intelectual,propiedad",importancia de la propiedad intelectual en una empresa,,0,,0.00,
"importancia,intelectual,ompi,propiedad",importancia de la propiedad intelectual ompi,,0,,0.00,
"colombia,importancia,intelectual,ompi,propiedad",importancia de la propiedad intelectual ompi colombia,,0,,0.00,
"cual,importancia,intelectual,propiedad,tipos",importancia de la propiedad intelectual y cuales son los tipos,,0,,0.00,
"autores,derecho,importancia,intelectual,propiedad",importancia de la propiedad intelectual y derechos de autor,,0,,0.00,
"importancia,intelectual,propiedad,proteccion",importancia de la proteccion de la propiedad intelectual,,0,,0.00,
"derecho,importancia,intelectual,propiedad,proteccion",importancia de la proteccion de los derechos de propiedad intelectual,,0,,0.00,
"importancia,intelectual,propiedad,proteccion",importancia de la protección de la propiedad intelectual,,0,,0.00,
"importancia,intelectual,ley,propiedad",importancia de las leyes de la propiedad intelectual,,0,,0.00,
"importancia,intelectual,licencia,propiedad",importancia de licencias de propiedad intelectual,,0,,0.00,
"autores,derecho,importancia,intelectual,propiedad",importancia de los derechos de autor en la propiedad intelectual,,0,,0.00,
"derecho,importancia,intelectual,propiedad",importancia de los derechos de propiedad intelectual,,0,,0.00,
"derecho,importancia,intelectual,propiedad,proteger",importancia de proteger los derechos de propiedad intelectual,,0,,0.00,
"importancia,intelectual,propiedad,respeto",importancia de respetar la propiedad intelectual,,0,,0.00,
"importancia,intelectual,normas,propiedad,respeto",importancia de respetar las normas de propiedad intelectual,,0,,0.00,
"conocimeinto,importancia,intelectual,licencia,propiedad,tener",importancia de tener conocimeinto de licencias de propiedad intelectual,,0,,0.00,
"conocimiento,importancia,intelectual,propiedad",importancia del conocimiento de la propiedad intelectual,,0,,0.00,
"importancia,intelectual,manejo,propiedad",importancia del manejo de la propiedad intelectual,,0,,0.00,
"importancia,intelectual,propiedad,registro",importancia del registro de la propiedad intelectual,,0,,0.00,
"importancia,intelectual,propiedad,reglamento",importancia del reglamento de propiedad intelectual,,0,,0.00,
"impacto,importancia,intelectual,propiedad",importancia e impacto de la propiedad intelectual,,0,,0.00,
"economica,importancia,intelectual,propiedad",importancia economica de la propiedad intelectual,,0,,0.00,
"das,importancia,intelectual,propiedad,respeto",importancia le das al respeto de la propiedad intelectual,,0,,0.00,
"importancia,intelectual,propiedad,salud,software",importancia propiedad intelectual para software en la salud,,0,,0.00,
"autores,derecho,importancia,intelectual,propiedad",importancia propiedad intelectual y derechos de autor,,0,,0.00,
"importancia,intelectual,propiedad,trascendencia",importancia y trascendencia de la propiedad intelectual,,0,,0.00,
"ensayo,importancia,intelectual,propiedad,trascendencia",importancia y trascendencia de la propiedad intelectual ensayo,,0,,0.00,
"importanvcia,intelectual,propiedad,pymes",importanvcia de la propiedad intelectual en las pyme,,0,,0.00,
"impplicaciones,intelectual,propiedad",impplicaciones de la propiedad intelectual,,0,,0.00,
"impuesto,intelectual,propiedad,renta",impuesto de renta a la propiedad intelectual,,0,,0.00,
"impuesto,intelectual,invencion,patente,propiedad,renta",impuesto de renta a la propiedad intelectual patentes de invencion,,0,,0.00,
"impuesto,intelectual,propiedad",impuestos a la propiedad intelectual,,0,,0.00,
"colombia,impuesto,intelectual,propiedad,regalo",impuestos sobre las regalías de la propiedad intelectual colombia,,0,,0.00,
"inapi,intelectual,propiedad",inapi propiedad intelectual,,0,,0.00,
"inauthor,intelectual,mundial,organizaciones,propiedad",inauthor organización mundial de la propiedad intelectual,,0,,0.00,
"incidencia,intelectual,propiedad",incidencia de la propiedad intelectual,,0,,0.00,
"incidencia,intelectual,propiedad",incidencia de la propiedad intelectual en el,,0,,0.00,
"incompatibilidad,intelectual,ley,propiedad",incompatibilidad de las leyes de propiedad intelectual,,0,,0.00,
"estudio,incurre,intelectual,propiedad",incurra al estudiante contra la propiedad intelectual,,0,,0.00,
"estudio,incurre,intelectual,propiedad",incurre al estudiante contra la propiedad intelectual,,0,,0.00,
"consumidor,defensa,indecopi,instituto,intelectual,propiedad",indecopi instituto de defensa del consumidor y propiedad intelectual,,0,,0.00,
"indemnity,intelectual,propiedad",indemnidad en la propiedad intelectual,,0,,0.00,
"derecho,indemnizacion,infracciones,intelectual,propiedad",indemnizacion por infracción derechos propiedad intelectual,,0,,0.00,
"indemnización,intelectual,propiedad",indemnizaciones por propiedad intelectual,,0,,0.00,
"indemnización,intelectual,preestablecidos,propiedad",indemnizaciones preestablecidas propiedad intelectual,,0,,0.00,
"derecho,india,intelectual,propiedad",india derecho propiedad intelectual,,0,,0.00,
"india,intelectual,propiedad",india propiedad intelectual,,0,,0.00,
"geografica,indicacion,intelectual,propiedad",indicacion geografica propiedad intelectual,,0,,0.00,
"geografica,indicacion,intelectual,pdf,propiedad",indicacion geografica propiedad intelectual pdf,,0,,0.00,
"geografica,indicadores,intelectual,propiedad,sic",indicaciones geograficas propiedad intelectual sic,,0,,0.00,
"denomina,geografica,indicadores,intelectual,origen,propiedad",indicaciones geográficas y denominaciones de origen propiedad intelectual,,0,,0.00,
"indicadores,intelectual,mundial,propiedad",indicador mundial de propiedad intelectual,,0,,0.00,
"indicadores,intelectual,propiedad",indicadores de propiedad intelectual,,0,,0.00,
"colombia,indicadores,intelectual,propiedad",indicadores de propiedad intelectual colombia,,0,,0.00,
"2016,indicadores,intelectual,mundial,propiedad",indicadores mundiales de propiedad intelectual 2016,,0,,0.00,
"2017,indicadores,intelectual,mundial,propiedad",indicadores mundiales de propiedad intelectual 2017,,0,,0.00,
"2018,indicadores,intelectual,mundial,propiedad",indicadores mundiales de propiedad intelectual 2018,,0,,0.00,
